"seed","truth","condition","id","A_pro","B_pro","ss_count_i_A_1","ss_count_i_A_2","ss_count_i_A_3","ss_delay_i_A_1","ss_delay_i_A_2","ss_delay_i_A_3","ss_count_w1_A_1","ss_count_w1_A_2","ss_count_w1_A_3","ss_delay_w1_A_1","ss_delay_w1_A_2","ss_delay_w1_A_3","ss_count_w1.5_A_1","ss_count_w1.5_A_2","ss_count_w1.5_A_3","ss_delay_w1.5_A_1","ss_delay_w1.5_A_2","ss_delay_w1.5_A_3","ss_count_w2_A_1","ss_count_w2_A_2","ss_count_w2_A_3","ss_delay_w2_A_1","ss_delay_w2_A_2","ss_delay_w2_A_3","ss_count_w2.5_A_1","ss_count_w2.5_A_2","ss_count_w2.5_A_3","ss_delay_w2.5_A_1","ss_delay_w2.5_A_2","ss_delay_w2.5_A_3","ss_count_w3_A_1","ss_count_w3_A_2","ss_count_w3_A_3","ss_delay_w3_A_1","ss_delay_w3_A_2","ss_delay_w3_A_3","ss_count_w3.5_A_1","ss_count_w3.5_A_2","ss_count_w3.5_A_3","ss_delay_w3.5_A_1","ss_delay_w3.5_A_2","ss_delay_w3.5_A_3","ss_count_w4_A_1","ss_count_w4_A_2","ss_count_w4_A_3","ss_delay_w4_A_1","ss_delay_w4_A_2","ss_delay_w4_A_3","ss_count_w4.5_A_1","ss_count_w4.5_A_2","ss_count_w4.5_A_3","ss_delay_w4.5_A_1","ss_delay_w4.5_A_2","ss_delay_w4.5_A_3","ss_count_w5_A_1","ss_count_w5_A_2","ss_count_w5_A_3","ss_delay_w5_A_1","ss_delay_w5_A_2","ss_delay_w5_A_3","ss_count_w5.5_A_1","ss_count_w5.5_A_2","ss_count_w5.5_A_3","ss_delay_w5.5_A_1","ss_delay_w5.5_A_2","ss_delay_w5.5_A_3","ss_count_w6_A_1","ss_count_w6_A_2","ss_count_w6_A_3","ss_delay_w6_A_1","ss_delay_w6_A_2","ss_delay_w6_A_3","ss_count_w6.5_A_1","ss_count_w6.5_A_2","ss_count_w6.5_A_3","ss_delay_w6.5_A_1","ss_delay_w6.5_A_2","ss_delay_w6.5_A_3","ss_count_w7_A_1","ss_count_w7_A_2","ss_count_w7_A_3","ss_delay_w7_A_1","ss_delay_w7_A_2","ss_delay_w7_A_3","ss_count_i_B_1","ss_count_i_B_2","ss_count_i_B_3","ss_delay_i_B_1","ss_delay_i_B_2","ss_delay_i_B_3","ss_count_w1_B_1","ss_count_w1_B_2","ss_count_w1_B_3","ss_delay_w1_B_1","ss_delay_w1_B_2","ss_delay_w1_B_3","ss_count_w1.5_B_1","ss_count_w1.5_B_2","ss_count_w1.5_B_3","ss_delay_w1.5_B_1","ss_delay_w1.5_B_2","ss_delay_w1.5_B_3","ss_count_w2_B_1","ss_count_w2_B_2","ss_count_w2_B_3","ss_delay_w2_B_1","ss_delay_w2_B_2","ss_delay_w2_B_3","ss_count_w2.5_B_1","ss_count_w2.5_B_2","ss_count_w2.5_B_3","ss_delay_w2.5_B_1","ss_delay_w2.5_B_2","ss_delay_w2.5_B_3","ss_count_w3_B_1","ss_count_w3_B_2","ss_count_w3_B_3","ss_delay_w3_B_1","ss_delay_w3_B_2","ss_delay_w3_B_3","ss_count_w3.5_B_1","ss_count_w3.5_B_2","ss_count_w3.5_B_3","ss_delay_w3.5_B_1","ss_delay_w3.5_B_2","ss_delay_w3.5_B_3","ss_count_w4_B_1","ss_count_w4_B_2","ss_count_w4_B_3","ss_delay_w4_B_1","ss_delay_w4_B_2","ss_delay_w4_B_3","ss_count_w4.5_B_1","ss_count_w4.5_B_2","ss_count_w4.5_B_3","ss_delay_w4.5_B_1","ss_delay_w4.5_B_2","ss_delay_w4.5_B_3","ss_count_w5_B_1","ss_count_w5_B_2","ss_count_w5_B_3","ss_delay_w5_B_1","ss_delay_w5_B_2","ss_delay_w5_B_3","ss_count_w5.5_B_1","ss_count_w5.5_B_2","ss_count_w5.5_B_3","ss_delay_w5.5_B_1","ss_delay_w5.5_B_2","ss_delay_w5.5_B_3","ss_count_w6_B_1","ss_count_w6_B_2","ss_count_w6_B_3","ss_delay_w6_B_1","ss_delay_w6_B_2","ss_delay_w6_B_3","ss_count_w6.5_B_1","ss_count_w6.5_B_2","ss_count_w6.5_B_3","ss_delay_w6.5_B_1","ss_delay_w6.5_B_2","ss_delay_w6.5_B_3","ss_count_w7_B_1","ss_count_w7_B_2","ss_count_w7_B_3","ss_delay_w7_B_1","ss_delay_w7_B_2","ss_delay_w7_B_3","ss_count_i_A_1_pro","ss_count_i_A_2_pro","ss_count_i_A_3_pro","ss_delay_i_A_1_pro","ss_delay_i_A_2_pro","ss_delay_i_A_3_pro","ss_count_w1_A_1_pro","ss_count_w1_A_2_pro","ss_count_w1_A_3_pro","ss_delay_w1_A_1_pro","ss_delay_w1_A_2_pro","ss_delay_w1_A_3_pro","ss_count_w1.5_A_1_pro","ss_count_w1.5_A_2_pro","ss_count_w1.5_A_3_pro","ss_delay_w1.5_A_1_pro","ss_delay_w1.5_A_2_pro","ss_delay_w1.5_A_3_pro","ss_count_w2_A_1_pro","ss_count_w2_A_2_pro","ss_count_w2_A_3_pro","ss_delay_w2_A_1_pro","ss_delay_w2_A_2_pro","ss_delay_w2_A_3_pro","ss_count_w2.5_A_1_pro","ss_count_w2.5_A_2_pro","ss_count_w2.5_A_3_pro","ss_delay_w2.5_A_1_pro","ss_delay_w2.5_A_2_pro","ss_delay_w2.5_A_3_pro","ss_count_w3_A_1_pro","ss_count_w3_A_2_pro","ss_count_w3_A_3_pro","ss_delay_w3_A_1_pro","ss_delay_w3_A_2_pro","ss_delay_w3_A_3_pro","ss_count_w3.5_A_1_pro","ss_count_w3.5_A_2_pro","ss_count_w3.5_A_3_pro","ss_delay_w3.5_A_1_pro","ss_delay_w3.5_A_2_pro","ss_delay_w3.5_A_3_pro","ss_count_w4_A_1_pro","ss_count_w4_A_2_pro","ss_count_w4_A_3_pro","ss_delay_w4_A_1_pro","ss_delay_w4_A_2_pro","ss_delay_w4_A_3_pro","ss_count_w4.5_A_1_pro","ss_count_w4.5_A_2_pro","ss_count_w4.5_A_3_pro","ss_delay_w4.5_A_1_pro","ss_delay_w4.5_A_2_pro","ss_delay_w4.5_A_3_pro","ss_count_w5_A_1_pro","ss_count_w5_A_2_pro","ss_count_w5_A_3_pro","ss_delay_w5_A_1_pro","ss_delay_w5_A_2_pro","ss_delay_w5_A_3_pro","ss_count_w5.5_A_1_pro","ss_count_w5.5_A_2_pro","ss_count_w5.5_A_3_pro","ss_delay_w5.5_A_1_pro","ss_delay_w5.5_A_2_pro","ss_delay_w5.5_A_3_pro","ss_count_w6_A_1_pro","ss_count_w6_A_2_pro","ss_count_w6_A_3_pro","ss_delay_w6_A_1_pro","ss_delay_w6_A_2_pro","ss_delay_w6_A_3_pro","ss_count_w6.5_A_1_pro","ss_count_w6.5_A_2_pro","ss_count_w6.5_A_3_pro","ss_delay_w6.5_A_1_pro","ss_delay_w6.5_A_2_pro","ss_delay_w6.5_A_3_pro","ss_count_w7_A_1_pro","ss_count_w7_A_2_pro","ss_count_w7_A_3_pro","ss_delay_w7_A_1_pro","ss_delay_w7_A_2_pro","ss_delay_w7_A_3_pro","ss_count_i_B_1_pro","ss_count_i_B_2_pro","ss_count_i_B_3_pro","ss_delay_i_B_1_pro","ss_delay_i_B_2_pro","ss_delay_i_B_3_pro","ss_count_w1_B_1_pro","ss_count_w1_B_2_pro","ss_count_w1_B_3_pro","ss_delay_w1_B_1_pro","ss_delay_w1_B_2_pro","ss_delay_w1_B_3_pro","ss_count_w1.5_B_1_pro","ss_count_w1.5_B_2_pro","ss_count_w1.5_B_3_pro","ss_delay_w1.5_B_1_pro","ss_delay_w1.5_B_2_pro","ss_delay_w1.5_B_3_pro","ss_count_w2_B_1_pro","ss_count_w2_B_2_pro","ss_count_w2_B_3_pro","ss_delay_w2_B_1_pro","ss_delay_w2_B_2_pro","ss_delay_w2_B_3_pro","ss_count_w2.5_B_1_pro","ss_count_w2.5_B_2_pro","ss_count_w2.5_B_3_pro","ss_delay_w2.5_B_1_pro","ss_delay_w2.5_B_2_pro","ss_delay_w2.5_B_3_pro","ss_count_w3_B_1_pro","ss_count_w3_B_2_pro","ss_count_w3_B_3_pro","ss_delay_w3_B_1_pro","ss_delay_w3_B_2_pro","ss_delay_w3_B_3_pro","ss_count_w3.5_B_1_pro","ss_count_w3.5_B_2_pro","ss_count_w3.5_B_3_pro","ss_delay_w3.5_B_1_pro","ss_delay_w3.5_B_2_pro","ss_delay_w3.5_B_3_pro","ss_count_w4_B_1_pro","ss_count_w4_B_2_pro","ss_count_w4_B_3_pro","ss_delay_w4_B_1_pro","ss_delay_w4_B_2_pro","ss_delay_w4_B_3_pro","ss_count_w4.5_B_1_pro","ss_count_w4.5_B_2_pro","ss_count_w4.5_B_3_pro","ss_delay_w4.5_B_1_pro","ss_delay_w4.5_B_2_pro","ss_delay_w4.5_B_3_pro","ss_count_w5_B_1_pro","ss_count_w5_B_2_pro","ss_count_w5_B_3_pro","ss_delay_w5_B_1_pro","ss_delay_w5_B_2_pro","ss_delay_w5_B_3_pro","ss_count_w5.5_B_1_pro","ss_count_w5.5_B_2_pro","ss_count_w5.5_B_3_pro","ss_delay_w5.5_B_1_pro","ss_delay_w5.5_B_2_pro","ss_delay_w5.5_B_3_pro","ss_count_w6_B_1_pro","ss_count_w6_B_2_pro","ss_count_w6_B_3_pro","ss_delay_w6_B_1_pro","ss_delay_w6_B_2_pro","ss_delay_w6_B_3_pro","ss_count_w6.5_B_1_pro","ss_count_w6.5_B_2_pro","ss_count_w6.5_B_3_pro","ss_delay_w6.5_B_1_pro","ss_delay_w6.5_B_2_pro","ss_delay_w6.5_B_3_pro","ss_count_w7_B_1_pro","ss_count_w7_B_2_pro","ss_count_w7_B_3_pro","ss_delay_w7_B_1_pro","ss_delay_w7_B_2_pro","ss_delay_w7_B_3_pro"
1,"GG","reliable","exp1a_s1_GG_r","G","G",2,1,2,0.71156343347987,0.661264214168882,1.96347070122495,1,1,0,0.71156343347987,0.661264214168882,1,1,1,0,0.71156343347987,0.661264214168882,1.5,1,1,1,0.71156343347987,0.661264214168882,1.96347070122495,1,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,2,0.71156343347987,0.661264214168882,1.96347070122495,2,2,2,0.71156343347987,0.661264214168882,1.96347070122495,3,2,2,0.71156343347987,0.661264214168882,1.96347070122495,3,2,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,0,3,1,0.656169116031379,0.564572778267939,1.46277869396344,0,1,0,1,0.564572778267939,1,1,2,1,1.22074189429932,0.564572778267939,1.46277869396344,2,3,1,1.22074189429932,0.564572778267939,1.46277869396344,3,3,1,1.22074189429932,0.564572778267939,1.46277869396344,3,3,1,1.22074189429932,0.564572778267939,1.46277869396344,3,3,1,1.22074189429932,0.564572778267939,1.46277869396344,3,3,1,1.22074189429932,0.564572778267939,1.46277869396344,3,3,1,1.22074189429932,0.564572778267939,1.46277869396344,3,4,1,1.22074189429932,0.564572778267939,1.46277869396344,4,4,1,1.22074189429932,0.564572778267939,1.46277869396344,4,4,1,1.22074189429932,0.564572778267939,1.46277869396344,4,4,1,1.22074189429932,0.564572778267939,1.46277869396344,4,4,1,1.22074189429932,0.564572778267939,1.46277869396344,"equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","larger","equal","equal","equal","equal","equal","larger","equal","larger","equal","equal","equal","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal"
1,"GG","unreliable","exp1a_s1_GG_u","G","G",2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,1,1,0,0.71156343347987,0.661264214168882,1,1,1,0,0.71156343347987,0.661264214168882,1.5,1,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,0,3,1,0.656169116031379,0.564572778267939,1.46277869396344,0,1,0,1,0.564572778267939,1,1,1,1,1.22074189429932,0.564572778267939,1.46277869396344,1,2,1,1.22074189429932,0.564572778267939,1.46277869396344,2,2,1,1.22074189429932,0.564572778267939,1.46277869396344,2,3,1,1.22074189429932,0.564572778267939,1.46277869396344,2,3,1,1.22074189429932,0.564572778267939,1.46277869396344,3,3,1,1.22074189429932,0.564572778267939,1.46277869396344,3,3,1,1.22074189429932,0.564572778267939,1.46277869396344,3,4,1,1.22074189429932,0.564572778267939,1.46277869396344,4,4,1,1.22074189429932,0.564572778267939,1.46277869396344,4,4,1,1.22074189429932,0.564572778267939,1.46277869396344,4,4,1,1.22074189429932,0.564572778267939,1.46277869396344,4,4,1,1.22074189429932,0.564572778267939,1.46277869396344,"equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","larger","equal","equal","equal","equal","equal","larger","equal","larger","equal","equal","equal","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal"
1,"GN","reliable","exp1a_s1_GN_r","G","N",2,1,2,0.71156343347987,0.661264214168882,1.96347070122495,1,1,0,0.71156343347987,0.661264214168882,1,1,1,0,0.71156343347987,0.661264214168882,1.5,1,1,1,0.71156343347987,0.661264214168882,1.96347070122495,1,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,2,0.71156343347987,0.661264214168882,1.96347070122495,2,2,2,0.71156343347987,0.661264214168882,1.96347070122495,3,2,2,0.71156343347987,0.661264214168882,1.96347070122495,3,2,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,0,1,0,0.656169116031379,1.05128580189275,1.92193672969006,0,0,0,1,1,1,0,1,0,1.5,1.05128580189275,1.5,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,1,1,0,1.70745491792412,1.05128580189275,1.92193672969006,"equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","larger","equal","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal","larger","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger"
1,"GN","unreliable","exp1a_s1_GN_u","G","N",2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,1,1,0,0.71156343347987,0.661264214168882,1,1,1,0,0.71156343347987,0.661264214168882,1.5,1,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,0,1,0,0.656169116031379,2.84820159870474,1.92193672969006,0,0,0,1,1,1,0,0,0,1.5,1.5,1.5,0,0,0,2,2,1.92193672969006,0,0,0,2.5,2.5,1.92193672969006,0,1,0,3,2.84820159870474,1.92193672969006,0,1,0,3.5,2.84820159870474,1.92193672969006,1,1,0,3.50437071473612,2.84820159870474,1.92193672969006,1,1,0,3.50437071473612,2.84820159870474,1.92193672969006,1,1,0,3.50437071473612,2.84820159870474,1.92193672969006,1,1,0,3.50437071473612,2.84820159870474,1.92193672969006,1,1,0,3.50437071473612,2.84820159870474,1.92193672969006,1,1,0,3.50437071473612,2.84820159870474,1.92193672969006,1,1,0,3.50437071473612,2.84820159870474,1.92193672969006,"equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","larger","equal","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","equal","larger","equal","equal","larger","larger","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","equal","larger","equal","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger"
1,"GP","reliable","exp1a_s1_GP_r","G","P",2,1,2,0.71156343347987,0.661264214168882,1.96347070122495,1,1,0,0.71156343347987,0.661264214168882,1,1,1,0,0.71156343347987,0.661264214168882,1.5,1,1,1,0.71156343347987,0.661264214168882,1.96347070122495,1,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,2,0.71156343347987,0.661264214168882,1.96347070122495,2,2,2,0.71156343347987,0.661264214168882,1.96347070122495,3,2,2,0.71156343347987,0.661264214168882,1.96347070122495,3,2,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,3,3,2,0.71156343347987,0.661264214168882,1.96347070122495,0,0,0,0.656169116031379,3.32642053929158,1.92193672969006,0,0,0,1,1,1,0,0,0,1.5,1.5,1.5,0,0,0,2,2,1.92193672969006,0,0,0,2.5,2.5,1.92193672969006,0,0,0,3,3,1.92193672969006,0,0,0,3.5,3.5,1.92193672969006,0,0,0,4,4,1.92193672969006,0,0,0,4.5,4.5,1.92193672969006,0,0,0,5,5,1.92193672969006,0,0,0,5.5,5.24835726898164,1.92193672969006,0,0,0,5.90452638501301,5.24835726898164,1.92193672969006,0,0,0,5.90452638501301,5.24835726898164,1.92193672969006,0,0,0,5.90452638501301,5.24835726898164,1.92193672969006,"equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","larger","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger"
1,"GP","unreliable","exp1a_s1_GP_u","G","P",2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,1,1,0,0.71156343347987,0.661264214168882,1,1,1,0,0.71156343347987,0.661264214168882,1.5,1,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,1,1,0.71156343347987,0.661264214168882,1.96347070122495,2,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,3,2,1,0.71156343347987,0.661264214168882,1.96347070122495,0,0,0,0.656169116031379,3.32642053929158,1.92193672969006,0,0,0,1,1,1,0,0,0,1.5,1.5,1.5,0,0,0,2,2,1.92193672969006,0,0,0,2.5,2.5,1.92193672969006,0,0,0,3,3,1.92193672969006,0,0,0,3.5,3.5,1.92193672969006,0,0,0,4,4,1.92193672969006,0,0,0,4.5,4.5,1.92193672969006,0,0,0,5,5,1.92193672969006,0,0,0,5.5,5.24835726898164,1.92193672969006,0,0,0,5.90452638501301,5.24835726898164,1.92193672969006,0,0,0,5.90452638501301,5.24835726898164,1.92193672969006,0,0,0,5.90452638501301,5.24835726898164,1.92193672969006,"equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","larger","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","equal","larger","larger","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","equal","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","equal","larger","larger","larger","larger","equal","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger","larger"
