"seed","truth","condition","id","ans","nor","delay_i","count_i","fea_i","delay_w1","delay_w1.5","delay_w2","delay_w2.5","delay_w3","delay_w3.5","delay_w4","delay_w4.5","delay_w5","delay_w5.5","delay_w6","delay_w6.5","delay_w7","count_w1","count_w1.5","count_w2","count_w2.5","count_w3","count_w3.5","count_w4","count_w4.5","count_w5","count_w5.5","count_w6","count_w6.5","count_w7","fea_w1","fea_w1.5","fea_w2","fea_w2.5","fea_w3","fea_w3.5","fea_w4","fea_w4.5","fea_w5","fea_w5.5","fea_w6","fea_w6.5","fea_w7"
6,"GG","reliable","exp1a_s6_GG_r","PN",1.12236121552183e-262,4.22866852670939e-16,0.000120056288238575,6.00281441194991e-05,9.72568096254117e-07,3.08936320220691e-16,6.72245197083126e-17,6.72245197083126e-17,6.72245197083126e-17,6.72245197083126e-17,6.72245197083126e-17,6.72245197083126e-17,6.72245197083126e-17,6.72245197083126e-17,6.72245197083126e-17,6.72245197083126e-17,6.72245197083126e-17,0,0,2.24708153695953e-15,9.7364952675943e-12,1.85051399416911e-08,1.57203271372157e-07,2.40218856209424e-06,7.63458826887264e-07,1.32241186709813e-07,1.06508120095838e-06,2.28694954534293e-06,1.74215821828971e-06,4.67882762972976e-07,4.86284048127059e-07,1.54468160110345e-16,1.15715302833392e-15,4.868281246057e-12,9.25257000445783e-09,7.86016357196908e-08,1.20109428108073e-06,3.81729413477244e-07,6.61205933885189e-08,5.32540600512802e-07,1.14347477270508e-06,8.71079109178466e-07,2.339413815201e-07
6,"GG","reliable","exp1a_s6_GG_r","PP",9.94224105810116e-283,1.83008547197692e-23,8.47766406760273e-06,4.23883203380136e-06,1.90330125248909e-06,9.89952805197479e-24,1.93202225563059e-27,1.93202225563059e-27,1.93202225563059e-27,1.93202225563059e-27,1.93202225563059e-27,1.93202225563059e-27,1.93202225563059e-27,1.93202225563059e-27,1.93202225563059e-27,1.93202225563059e-27,1.93202225563059e-27,0,0,5.53628732200924e-26,2.41417200763968e-19,1.85958904888389e-13,1.23215262450513e-11,1.22840653341677e-09,1.47052209637984e-09,5.65772145815598e-10,7.26790098849402e-09,9.39725863406238e-09,1.42037656129692e-09,1.46910310178007e-10,9.51650626244544e-07,4.9497640259874e-24,2.86474477378615e-26,1.20708601347995e-19,9.29794524441955e-14,6.16076312252565e-12,6.14203266708387e-10,7.35261048189921e-10,2.82886072907799e-10,3.63395049424701e-09,4.69862931703119e-09,7.10188280648462e-10,7.34551550890033e-11
6,"GG","unreliable","exp1a_s6_GG_u","GG",0.978232932468031,0.862734557647449,0.59918273344647,0.73095864554696,0.0703315085790759,0.411039754086785,0.933464672319954,0.933464672319954,0.933464672319954,0.933464672319954,0.933464672319954,0.933464672319954,0.933464672319954,0.933464672319954,0.933464672319954,0.933464672319954,0.933464672319954,0.0766808800708883,0.283834032621875,0.893968519690699,0.823300353197292,0.911604246777749,0.860430937736119,0.815731949158752,0.810531879251527,0.833735393254193,0.778679793239604,0.850989225542287,0.894710731367858,0.902599424269974,0.0735061943249821,0.34743689335433,0.913716596005327,0.878382512758623,0.922534459548851,0.896947805028036,0.874598310739353,0.871998275785741,0.883600032787074,0.856072232779779,0.892226948931121,0.914087701843906,0.918032048294964
6,"GG","unreliable","exp1a_s6_GG_u","GN",0.013122843290248,0.0987227770238796,0.290015621799168,0.194369199411524,0.155502046216019,0.545079260889995,0.0281039935728423,0.0281039935728423,0.0281039935728423,0.0281039935728423,0.0281039935728423,0.0281039935728423,0.0281039935728423,0.0281039935728423,0.0281039935728423,0.0281039935728423,0.0281039935728423,0.148808762522978,0.648710159712353,0.087118283587584,0.144224307446611,0.0572806493704701,0.0940321323738603,0.11516611214017,0.089612561802942,0.127483901431682,0.166252774327761,0.107999561961603,0.0509349934080368,0.0259310362501775,0.152155404369498,0.596894710301174,0.0576111385802132,0.0861641505097269,0.0426923214716562,0.0610680629733513,0.0716350528565062,0.0588582776878922,0.0777939475022623,0.0971783839503019,0.0680517777672228,0.0395194934904396,0.0270175149115099
6,"GG","unreliable","exp1a_s6_GG_u","GP",3.79764793961859e-17,9.58074905239409e-06,0.0370026330070954,0.0185061068780739,0.307991677495028,0.00544967285330701,2.19372905112816e-08,2.19372905112816e-08,2.19372905112816e-08,2.19372905112816e-08,2.19372905112816e-08,2.19372905112816e-08,2.19372905112816e-08,2.19372905112816e-08,2.19372905112816e-08,2.19372905112816e-08,2.19372905112816e-08,0.286669736587933,0,0,9.77902600027642e-08,1.75378140751252e-07,1.43205355126774e-05,0.000138221932105238,0.000150998927055631,0.000709216338921745,0.00202628389342306,0.00114834075491604,0.000245776067546631,5.14271401124791e-05,0.297330707041481,0.00272483642665351,1.09686452556408e-08,5.98637752570229e-08,9.8657715631267e-08,7.17123640159436e-06,6.91219346978745e-05,7.55104321730714e-05,0.000354619138106128,0.00101315291535678,0.000574181346103274,0.000122899002418571,2.57245387014952e-05
6,"GG","unreliable","exp1a_s6_GG_u","NG",0.00855889738386395,0.0345761493617515,0.0467131893494299,0.0406446693555907,0.0614133787038995,0.0164281525597672,0.0373080703108525,0.0373080703108525,0.0373080703108525,0.0373080703108525,0.0373080703108525,0.0373080703108525,0.0373080703108525,0.0373080703108525,0.0373080703108525,0.0373080703108525,0.0373080703108525,0.0730398576287511,0.0205312027793739,0.0172337477371373,0.02763430870192,0.0292753909534089,0.0410358707088033,0.060399461611635,0.089612561802942,0.0329667393201495,0.0435102308743994,0.0352311018130123,0.0509349934080368,0.0689010237912577,0.0672266181663253,0.0184796776695705,0.0272709090239949,0.0324711895063863,0.0332917306321307,0.0391719705098279,0.0488537659612437,0.0634603160568972,0.035137404815501,0.040409150592626,0.0362695860619324,0.0441215318594447,0.0531045470510551
6,"GG","unreliable","exp1a_s6_GG_u","NN",8.53268578570375e-05,0.00395655123992313,0.022610055162091,0.0132833032010071,0.135784177624434,0.0217853508475371,0.00112324097453574,0.00112324097453574,0.00112324097453574,0.00112324097453574,0.00112324097453574,0.00112324097453574,0.00112324097453574,0.00112324097453574,0.00112324097453574,0.00112324097453574,0.00112324097453574,0.141742906687312,0.0469246048863975,0.00167944898457976,0.00484092958155844,0.00183951907893479,0.00448460214217706,0.00852727562815826,0.00990758221663244,0.00504084219048207,0.00928969347517725,0.00447120063218814,0.00289967859166102,0.00197947716070228,0.138763542155873,0.0343549778669673,0.00140134497955775,0.00298208527804709,0.00148138002673526,0.0028039215583564,0.004825258301347,0.00551541159558409,0.00308204158250891,0.0052064672248565,0.00279722080336194,0.00201145978309838,0.00155135906761901
6,"GG","unreliable","exp1a_s6_GG_u","NP",2.44290301438824e-19,3.83971416580726e-07,0.00288478106194015,0.00144258251667837,0.268937918577204,0.000217808754858409,8.76774452310459e-10,8.76774452310459e-10,8.76774452310459e-10,8.76774452310459e-10,8.76774452310459e-10,8.76774452310459e-10,8.76774452310459e-10,8.76774452310459e-10,8.76774452310459e-10,8.76774452310459e-10,8.76774452310459e-10,0.273057856502137,0,0,3.2823576747693e-09,5.63211903994852e-09,6.82978282167817e-07,1.02344039493439e-05,1.66944706671452e-05,2.80431301777488e-05,0.000113222509156322,4.75415067995686e-05,1.39917874475497e-05,3.92575322909403e-06,0.270997887539671,0.000108904377429205,4.38387226155229e-10,2.07956606353988e-09,3.25444674612949e-09,3.41927528310064e-07,5.11764036189811e-06,8.34767372079876e-06,1.40220034761006e-05,5.66116929653873e-05,2.37711917870105e-05,6.99633211100103e-06,1.96331500177317e-06
6,"GG","unreliable","exp1a_s6_GG_u","PG",3.91046409345961e-39,5.85730489646129e-12,0.00102924900381997,0.000514624504838636,5.17682949101813e-06,3.31301928768068e-12,7.5238135314561e-12,7.5238135314561e-12,7.5238135314561e-12,7.5238135314561e-12,7.5238135314561e-12,7.5238135314561e-12,7.5238135314561e-12,7.5238135314561e-12,7.5238135314561e-12,7.5238135314561e-12,7.5238135314561e-12,0,0,0,0,1.20518947936785e-08,1.31030666885372e-06,2.34328710144267e-05,0.000150998927055631,3.10848099383814e-05,0.000105255177598643,0.000100178847333127,0.000245776067546631,0.000518752683941557,2.58841474550907e-06,1.65650964384034e-12,3.76190676572805e-12,3.76190676572805e-12,6.02970930360496e-09,6.55157096333623e-07,1.17164392691201e-05,7.54994672897225e-05,1.55424087310975e-05,5.26275925612284e-05,5.00894274284702e-05,0.000122888037535222,0.000259376345732685
6,"GG","unreliable","exp1a_s6_GG_u","PN",3.66161319541445e-41,6.70251817466346e-13,0.000498175720305013,0.000249087860487632,1.14459023420442e-05,4.39339038788449e-12,2.2652084583532e-13,2.2652084583532e-13,2.2652084583532e-13,2.2652084583532e-13,2.2652084583532e-13,2.2652084583532e-13,2.2652084583532e-13,2.2652084583532e-13,2.2652084583532e-13,2.2652084583532e-13,2.2652084583532e-13,0,0,0,0,7.57280763408726e-10,1.4319676888907e-07,3.3082836264985e-06,1.66944706671452e-05,4.75308218683117e-06,2.2472607405585e-05,1.27137586529389e-05,1.39917874475497e-05,1.49033937873883e-05,5.72295117102212e-06,2.19669519394225e-12,1.1326042291766e-13,1.1326042291766e-13,3.78753642127281e-10,7.15984977049578e-08,1.65414192650967e-06,8.34723544683303e-06,2.37654120667601e-06,1.12363038160529e-05,6.35687943972988e-06,6.9958938370353e-06,7.45169700695456e-06
